"x","y","label"
6.246391609671687,2.178506413019701,"artifact"
5.880303854304282,2.1396676390833633,"artifact"
5.653049982062164,2.25966240606179,"artifact"
5.653337667087637,1.8045238273101112,"artifact"
5.483365610922321,1.7736026280436978,"artifact"
5.041592617740655,1.4701557173099262,"artifact"
3.9743471314641723,1.7875253799804878,"artifact"
6.3435183599623075,2.250975119461972,"artifact"
8.742303491279163,3.1277547194793494,"artifact"
7.808999425321873,3.202533847229206,"artifact"
8.010318526270142,3.0253679372006523,"artifact"
8.21763721875808,2.991309755383139,"artifact"
7.830112409036632,3.4657517527482624,"artifact"
8.180257281937086,3.1232816096677727,"artifact"
8.66466552934705,3.2184637879290445,"artifact"
8.035357984304067,2.971099365803565,"artifact"
7.895349331936184,2.9668329111463736,"artifact"
7.987496241858148,2.682947451398078,"artifact"
9.566816947726085,3.569926501522885,"artifact"
10.922848862178668,4.455194223865647,"artifact"
1.512767202977312,0.28318254887605987,"normal"
1.8682309372609813,0.09228884716786617,"normal"
1.7260611359346811,0.23877871520985483,"normal"
2.414497213711779,0.42674652065459584,"normal"
2.361173262652671,0.4714847976345966,"normal"
2.4137585357958904,0.2792835279124407,"normal"
2.4765763030661954,0.5637569051799609,"normal"
2.6086560886304913,0.4496984018277998,"normal"
2.4857703616026208,0.6096121544150149,"normal"
2.497196683753599,0.6184902100620514,"normal"
4.4533565791545815,0.9900894274063604,"normal"
4.826190312313081,0.9459620732542393,"normal"
2.5901025731908973,0.556850124828724,"normal"
2.6912594556197127,0.48393523984495024,"normal"
2.777541095668889,0.42405868596619756,"normal"
2.475148028232878,0.7385786238082613,"normal"
2.5729160335477403,0.6799034910822578,"normal"
2.6052068581217602,0.6544603117102532,"normal"
3.018884917955571,0.24196268090958983,"normal"
2.4567511133776576,0.5769126496574772,"normal"
2.3926294846838223,0.6036612201788245,"normal"
2.5112902308350313,0.47846076858692865,"normal"
2.463367385088301,0.37807424318836225,"normal"
1.5384922817143964,0.43568299386261344,"normal"
2.5655621698100677,0.7372723012069231,"normal"
2.440922109704386,0.10991074529366479,"normal"
2.281254531984819,0.34264341377467594,"normal"
1.9524415009665523,0.6880083069659543,"normal"
2.2867062598291668,0.39683493624660104,"normal"
2.372126684254057,0.6623997154180045,"normal"
2.5611171764165213,0.7342888351021022,"normal"
2.1294284962594694,0.3447575972466979,"normal"
1.8500748956811215,0.5959182632867966,"normal"
2.208087423645843,0.21935902094452106,"normal"
3.4372796982496014,0.8385195834177132,"normal"
3.732703939895342,0.5466751938653925,"normal"
3.545626051585975,0.7445338934028098,"normal"
3.5895480814406207,0.7710636038013131,"normal"
3.450463337495316,0.8210593546046887,"normal"
3.7651422939943586,0.4405326703418426,"normal"
2.9411543433161094,0.9521207842728563,"normal"
3.3557206617927857,0.6742116131287414,"normal"
3.46837309922363,0.6438499484620808,"normal"
3.3923901391267575,0.7803360781388373,"normal"
4.190156114202789,0.9478614455962482,"normal"
4.079918732438553,0.7677272704705573,"normal"
4.001695036542225,0.7634772300548465,"normal"
3.686512169880329,1.0107522068423462,"normal"
3.8378156322081494,0.8396430292930658,"normal"
3.511135324590974,1.121945085315774,"normal"
3.486409387226284,1.055521482487003,"normal"
3.598197458733946,0.8514759971608405,"normal"
1.935987178225161,0.4637988314162178,"normal"
1.9133732778886297,0.4518315128812765,"normal"
2.0823359331676987,0.281944440983408,"normal"
1.8914783448009964,0.47126808690237587,"normal"
1.9124977576699074,0.42036410379292044,"normal"
1.4971850508370892,0.6040696999633763,"normal"
0.7475455459580453,0.3832765780922597,"normal"
1.086360618851017,0.002452833827760792,"normal"
0.2641233094022959,0.12356664059399636,"normal"
0.09151576120056193,0.14509415867315323,"normal"
3.251437777602282,0.29855752194218693,"normal"
1.7481831405982513,0.4077682089606187,"normal"
1.9070842917777782,0.2488310865836499,"normal"
1.7841342797306545,0.3627772120364209,"normal"
1.7984888445693652,0.3223036695193513,"normal"
0.8853340659142375,0.3034372172374789,"normal"
1.1166095278321102,0.2671908107161299,"normal"
1.3138212135486205,0.12773976010227903,"normal"
1.392537595787253,0.04905266316980145,"normal"
1.1146973926596133,0.34966297074038,"normal"
1.2561903374924732,0.2404149854810212,"normal"
1.3336280950904222,0.26348746390824573,"normal"
0.9280392305309124,0.6723495192148067,"normal"
1.3951694526447138,0.2951853746626171,"normal"
1.742030545023323,9.597970098651487E-5,"normal"
0.09895583406218478,0.13536644470746023,"normal"
1.8033190891779172,0.17387417933900087,"normal"
2.8200563923710824,0.50301075683754,"normal"
3.0214988213649496,0.3321373280317369,"normal"
2.806092361418354,0.5735062821432022,"normal"
2.723228371227046,0.6923087729019757,"normal"
3.0383291582450718,0.44270147159803525,"normal"
2.1011115869375603,0.09877832297669681,"normal"
1.8381166206190953,0.4044336015479301,"normal"
2.632699578936085,0.8779200246996957,"normal"
2.7021736975215207,0.7945907401892807,"normal"
3.179228062258402,0.31660986453304,"normal"
2.8154892461660044,0.7620885392721632,"normal"
3.0129520302090587,0.5735379082118005,"normal"
2.9450139398480957,0.7888406021091403,"normal"
3.1582264375381603,0.5410814710166335,"normal"
2.943673947931179,0.8365926063003194,"normal"
2.9065651524929024,0.8744993963909105,"normal"
3.169585499578735,0.6963705948640523,"normal"
3.547754186320991,0.6269181735576953,"normal"
4.188851927593821,0.9508803863479955,"normal"
2.6713852790321937,0.4559644454443399,"normal"
5.157326771669608,1.049160238055026,"normal"
3.6556487586014805,6.099531288996628,"seizure"
4.977095703737374,4.985545259190793,"seizure"
4.958459996490763,5.265729171632171,"seizure"
3.8367238859919857,6.216306865754449,"seizure"
5.097572262676793,6.24890611348788,"seizure"
4.643787853746122,6.885401801523499,"seizure"
4.998279739721347,6.925681643238621,"seizure"
5.6268680606184205,7.003740994684483,"seizure"
5.647215112560329,8.254549214407175,"seizure"
2.6526890873197573,3.8478857617598967,"seizure"
2.4589225057671174,2.922693538273212,"seizure"
1.2275224778346532,3.797306677115104,"seizure"
2.0421112708453357,2.3370076381935405,"seizure"
4.036756697460214,5.332896349916275,"seizure"
3.59033512866334,4.970106109320663,"seizure"
2.7000410917565563,4.862418051171534,"seizure"
2.0928626969102426,5.407716225960589,"seizure"
6.836583998156227,7.578567309392899,"seizure"
5.983431288625477,8.589639664590395,"seizure"
7.19623007890685,9.235834753569218,"seizure"
3.535010602797663,1.2721995011279303,"seizure2"
2.766432932866933,3.116426171683223,"seizure2"
3.289376007024705,2.9878638299704265,"seizure2"
4.9605901579687774,2.616863717434575,"seizure2"
2.8388429754165436,3.886428754248949,"seizure2"
3.2132262018339492,3.1892421321157545,"seizure2"
4.4609196141465395,3.150386178518114,"seizure2"
5.097986744529581,3.6668452763245036,"seizure2"
4.709362843432024,4.1125446124685645,"seizure2"
3.823084930372217,5.176045354777126,"seizure2"
5.214346660707708,4.50910978489249,"seizure2"
5.383268498098207,6.2496354630265785,"seizure2"
6.743671401268109,5.11144580754165,"seizure2"
8.64833179356898,4.7045339468383975,"seizure2"
7.980232208553645,5.445079274118865,"seizure2"
