"x","y","label"
9.110965047327491,3.052020909310836,"artifact"
9.100608568375417,3.0206221685767325,"artifact"
9.136173831648614,3.607161685015027,"artifact"
9.271245015609695,3.3539986565133773,"artifact"
5.665283059108397,2.5401698347264015,"artifact"
7.9231817046806325,2.7953364861708274,"artifact"
7.420326611462567,3.152146412299975,"artifact"
7.6443547770677185,2.8388953902271132,"artifact"
5.766435283077261,1.9915519990875878,"artifact"
5.746150068050929,2.3845495657641824,"artifact"
7.716794834519464,3.1772439525061364,"artifact"
7.763470980276325,3.1829726255415474,"artifact"
7.870189869905097,3.1065437426947575,"artifact"
7.986742642349181,3.0182844164000646,"artifact"
7.798876185098487,3.219641545070331,"artifact"
6.576484227288719,2.154506740512658,"artifact"
6.752736922286803,1.8803007331430226,"artifact"
6.1319898835035636,2.4877763125659724,"artifact"
5.986449095862317,2.2280646604425387,"artifact"
7.996453434993351,2.8143842385311606,"artifact"
6.097193363391337,2.054290980890627,"artifact"
6.473977462813103,2.265105535126845,"artifact"
8.976807707162983,3.268103967042328,"artifact"
7.006776994218812,3.1117255664133006,"artifact"
7.075983405233205,2.970310362531408,"artifact"
7.479421522221955,2.4940674693348797,"artifact"
7.078148730986949,2.868374845288523,"artifact"
7.083544805959372,2.8588990900809783,"artifact"
7.1939954255523615,2.698308509267113,"artifact"
6.968250715936409,2.903781634206344,"artifact"
9.22307871703281,3.2554413016799058,"artifact"
9.197014341781603,3.319826293454054,"artifact"
6.10996182768107,2.629271601291769,"artifact"
6.598312034704877,2.287139416181092,"artifact"
6.411296377114066,2.6410643971558745,"artifact"
6.609938497867191,2.5441646643136564,"artifact"
6.573561162453382,2.7033535019772628,"artifact"
7.013824350404671,2.4044303120347776,"artifact"
6.659288031921385,2.793951670785873,"artifact"
7.179686643252135,2.298868409263239,"artifact"
6.715648715158928,2.7707684621327027,"artifact"
6.914398813587788,2.725987421014418,"artifact"
7.145644852322813,2.522297426985137,"artifact"
7.086519949664123,2.70504615163145,"artifact"
8.602003561658591,3.1635006677175874,"artifact"
8.87938887484892,2.9157648633826074,"artifact"
8.670868023465609,3.197831036158054,"artifact"
9.077021110162505,3.0142834980334943,"artifact"
8.762192292711589,3.333122161146277,"artifact"
8.832974012775264,3.2666917671643088,"artifact"
8.69152397228857,3.4081916185250254,"artifact"
10.586045754916947,4.455938451438464,"artifact"
11.262575834807329,4.54223986137319,"artifact"
11.748737193492689,4.1658618075139815,"artifact"
2.186505821616408,0.3107095889611321,"normal"
2.0884222966977815,0.3736339851015552,"normal"
2.356038348836656,0.08653646273473042,"normal"
1.928670398373133,0.5111050984046239,"normal"
2.239955824554669,0.17898122072817624,"normal"
1.9175639462615193,0.49189184873341457,"normal"
2.9074061011548,0.2451109358291485,"normal"
2.6720009676145304,0.46227875003174534,"normal"
2.5565598257251922,0.5453480643910957,"normal"
2.409178866877646,0.6828862451931272,"normal"
2.736631299215562,0.35402998021315146,"normal"
2.4468322410738463,0.605911236942429,"normal"
2.4330256083811848,0.6063024330225288,"normal"
1.1267192868005906,0.6041195255171228,"normal"
1.6485093920120266,0.06199413092565309,"normal"
1.6279607360461092,0.0444998498910914,"normal"
1.2461551612489856,0.4116007575373951,"normal"
1.3135665995565142,0.33704477212984263,"normal"
1.4518374969092016,0.10732999312341537,"normal"
1.4138344614832925,0.09652620288926073,"normal"
1.2138796799294826,0.12144257006428921,"normal"
1.031088213026732,0.19164998690655397,"normal"
1.1145676308775687,0.04151756343649238,"normal"
0.827358494677862,0.26540660609307043,"normal"
0.7411042214388597,0.286494681696204,"normal"
0.7164534036616375,0.20010185881311698,"normal"
0.7934008211677637,0.04706719202512026,"normal"
0.28042856587210796,0.26133958629850385,"normal"
0.5052357202332864,0.1300255070263974,"normal"
3.49895527977742,0.6220149128785615,"normal"
4.185300348463144,0.8084953072330671,"normal"
4.042548397786976,0.955993030939478,"normal"
3.6831072130009206,0.7526229786960373,"normal"
2.017723743370734,0.3842644198667439,"normal"
2.622396565075529,0.588967212002403,"normal"
2.5966627299531035,0.6150352793269962,"normal"
2.5717225728394055,0.6803703028201531,"normal"
2.5263073948907264,0.7322183879113175,"normal"
2.7779695454206754,0.4879485081624691,"normal"
3.068175937538313,0.4883829066588695,"normal"
2.9473717392002157,0.6446327630786577,"normal"
3.144425899052341,0.6191341787019451,"normal"
2.427446464513676,0.4892292109080409,"normal"
2.417044528528611,0.4545911728335368,"normal"
2.082488958959638,0.7388369094866137,"normal"
2.3029249917078194,0.49799547524627497,"normal"
2.085873640035946,0.7004982434866395,"normal"
2.191128818337028,0.5259599082049068,"normal"
2.53398778753621,0.18196805768555518,"normal"
0.14956424928116485,0.35978085829064227,"normal"
1.6828367138571498,0.8216813074470839,"normal"
2.1002055739814507,0.4594841987687491,"normal"
1.9365901042847105,0.6879207933171505,"normal"
2.4555780207129825,0.20466529221300944,"normal"
2.195273978214449,0.48379816369610745,"normal"
2.392229038459875,0.3094013583491392,"normal"
3.0973621940609477,0.984157688160621,"normal"
3.222223734679919,0.7814640110852499,"normal"
3.261127125578228,0.7075196686028836,"normal"
3.3302574970309484,0.6179550365562649,"normal"
3.2378382413436015,0.6054507132676673,"normal"
2.8794759634940528,0.906335317133852,"normal"
2.4812636905872645,0.47626621054614404,"normal"
2.3568518356670216,0.6102305456615182,"normal"
3.397260191335234,0.9009784199234508,"normal"
3.596176668029381,0.8506181367436515,"normal"
3.7811244313609773,0.5380967269265433,"normal"
3.7538237571542625,0.5798721477945766,"normal"
3.7356775769939894,0.6710354237376959,"normal"
2.8855136302569995,0.505563024228132,"normal"
2.7427908762805675,0.6564195096523335,"normal"
2.8264384821300856,0.5755409019909007,"normal"
2.776813658862686,0.6694255738395638,"normal"
2.930105866198997,0.5365378767541034,"normal"
2.8907002537259765,0.6128450475292295,"normal"
4.559898934935753,0.8487647204704742,"normal"
4.267001819409981,1.004060174196942,"normal"
3.506033640872123,0.8046421772901353,"normal"
3.8579852027138486,0.5900464439713884,"normal"
3.8055683119281154,1.0096465651141202,"normal"
3.8999640836189746,0.8232349136977966,"normal"
3.7672592089277592,0.684823599509738,"normal"
3.949127471101855,0.8743192842867329,"normal"
3.459856883505805,0.8039541999425862,"normal"
3.4511670164256083,0.8319208364472085,"normal"
2.664709780659482,0.6632794600237554,"normal"
2.630351444395801,0.742661624012316,"normal"
1.803231129270852,0.5578102587349559,"normal"
1.9973087028534176,0.2436049481243841,"normal"
1.685695943095017,0.5489055492851347,"normal"
1.7111908451855606,0.325816052077033,"normal"
1.5921653936887363,0.3295078103975188,"normal"
1.6443574306649307,0.2754935999764653,"normal"
1.5470555292892836,0.2882532257829718,"normal"
2.8313416197395895,0.4684194382735923,"normal"
1.7610253257023198,0.4482996998992793,"normal"
1.5699185342169473,0.5217937264299326,"normal"
1.6176957072235858,0.43932340517996993,"normal"
2.7521358029094807,0.7920071028376493,"normal"
4.680275009024728,0.7929569215943295,"normal"
0.9240204124650355,2.078605265257384,"seizure"
5.879329887556036,9.291076755837452,"seizure"
4.496794555354491,5.335353025524995,"seizure"
4.463417487437908,6.144176815467561,"seizure"
4.349354330734031,7.0946352611886025,"seizure"
4.301540999956129,7.750772308932072,"seizure"
4.959566227554094,7.151810025414198,"seizure"
5.6310345807872935,6.509665547539967,"seizure"
5.730698754245548,6.6023983228539205,"seizure"
4.309297208647098,8.035996020437356,"seizure"
5.212410206521188,8.410567194647042,"seizure"
3.6456308890265037,6.021621357086765,"seizure"
3.3827327706424755,5.692710775128116,"seizure"
4.501807653973558,6.9085703624953005,"seizure"
3.5049935369831235,5.156434711257679,"seizure"
3.4627209689772127,4.725551679960607,"seizure"
1.6359058825279593,4.009826457820706,"seizure"
1.8481406390708326,2.1803492579754185,"seizure"
1.1353829748439193,2.6579496348700458,"seizure"
6.944720528614683,8.479520156442833,"seizure"
0.558784233109439,1.4440789293281195,"seizure2"
1.197839294106807,2.815669719003429,"seizure2"
2.952609912310474,2.4465089803231965,"seizure2"
2.90317494322616,3.1599282364079606,"seizure2"
1.7996248438281144,4.597851480521471,"seizure2"
4.1099904876473135,3.1555617109402707,"seizure2"
4.467259669665622,4.014628480888467,"seizure2"
4.558530825405402,4.221739276607653,"seizure2"
4.53071482009313,4.3769512423330745,"seizure2"
5.892476580822465,3.8852926580446963,"seizure2"
6.134161186380089,5.561598940298783,"seizure2"
6.624086506674422,5.240622969644515,"seizure2"
6.712496589475087,5.565914083660691,"seizure2"
6.983439579322583,5.296296267638114,"seizure2"
6.747162805184346,8.084495053440527,"seizure2"
