"x","y","label"
4.3618516109590715,0.6842079609881072,"normal"
4.2816827125778065,0.6966730869402268,"normal"
3.8783940785026205,0.8948681715729774,"normal"
3.8972519987861736,0.6067829973425181,"normal"
2.1640151527146436,0.3200260760212467,"normal"
2.298909350832387,0.22078333292585875,"normal"
2.190067163884472,0.37274215897478896,"normal"
2.13434946177721,0.4385668491191785,"normal"
1.5190234829074187,0.24460277815365217,"normal"
0.9718312964658222,0.46250121565189206,"normal"
1.3641762670162514,0.08284552917500992,"normal"
3.2056784086263326,0.42582575976914017,"normal"
3.0757545008052913,0.5767112738819469,"normal"
3.032555344202632,0.6399487843999403,"normal"
3.1808174809339156,0.5478641512030759,"normal"
3.3023949374836725,0.4575239720954333,"normal"
3.3572012458412255,0.42739608602090595,"normal"
3.213186210054141,0.6616225251409692,"normal"
2.5534101274296814,0.5903259016903134,"normal"
2.633898029481268,0.5233128659883167,"normal"
2.668476926177437,0.4908055724572064,"normal"
2.871928713610371,0.38774053165293787,"normal"
3.0903979678521583,0.19877132859866525,"normal"
2.670636873555105,0.6709035608901469,"normal"
2.8546133313585473,0.520914580127125,"normal"
2.567844339413452,0.830178081058325,"normal"
2.9074514566089014,0.4921029533849951,"normal"
2.0180086561126362,0.38655058767235273,"normal"
2.16225035365707,0.18626430348668344,"normal"
2.170232247335813,0.17801579669622683,"normal"
1.9754379595195894,0.3248211840354046,"normal"
1.925228558470954,0.3834825191283531,"normal"
2.074315381979166,0.26043638756576215,"normal"
2.1261729125025743,0.2204860863621099,"normal"
1.9124847430570464,0.3831717561058171,"normal"
1.4079639283094334,0.6595465488341801,"normal"
1.8007221742417232,0.2439038758248197,"normal"
3.4131394345682935,0.685769684324438,"normal"
3.2253100749870973,0.8674772035138456,"normal"
3.296346253693001,0.7372646191500234,"normal"
2.4812120058948897,0.5644377604062166,"normal"
2.568168959841773,0.3810698008309705,"normal"
2.309348872559315,0.6173975476651509,"normal"
2.1274914271060963,0.3045973132813113,"normal"
2.1302544649604354,0.27776103673035324,"normal"
3.322866196092799,0.8046983312982199,"normal"
3.383657489883748,0.7517029147295016,"normal"
3.252031251118446,0.9333253359147204,"normal"
2.3305352949424116,0.521587171122956,"normal"
2.445219525396108,0.41411646131679447,"normal"
2.4759792780134857,0.40320917334722045,"normal"
2.565275769492603,0.3180578676464033,"normal"
2.062490418000645,0.3941357376212194,"normal"
3.773023922529154,0.6333010269957413,"normal"
1.3455111791333834,0.3623561390778288,"normal"
1.3735964924667554,0.04924288872234642,"normal"
1.2880562934654054,0.11406468979193457,"normal"
1.1957847537618718,0.16745006309740146,"normal"
0.8033846805279847,0.46681629483800846,"normal"
3.356912022419989,0.8420536050140199,"normal"
2.2545048318161833,0.391001394143125,"normal"
2.2133290026527987,0.45984809626953116,"normal"
2.320979392242795,0.39130656914967704,"normal"
2.6022948480294397,0.20877462256966445,"normal"
2.870817614700726,0.5732400552806445,"normal"
3.074417730427334,0.4270867684298423,"normal"
0.6196260901681461,0.059275481631288957,"normal"
0.5471262422798462,0.16280568405325974,"normal"
0.8355965396138005,0.23890558829559289,"normal"
0.6013662955655992,0.5689252349781145,"normal"
0.8833282614293156,0.30315125980417135,"normal"
1.0311992811732074,0.17034793035041415,"normal"
1.99715959131369,0.24522350863988743,"normal"
2.0466323415543632,0.21632928153482078,"normal"
1.7315641043192689,0.19256080801559955,"normal"
1.6903666880171795,0.2777335966028135,"normal"
1.7221404157610594,0.24609896690951744,"normal"
1.5835994166023926,0.43543526735002547,"normal"
1.8801696706092679,0.16209102267184594,"normal"
1.5316816565133053,0.31580436434007675,"normal"
1.3440436994321883,0.5032378268534272,"normal"
1.4282029135124743,0.3665921981530522,"normal"
2.3018087825673086,0.27526830129897595,"normal"
4.89775240025945,1.0165338077571244,"normal"
0.8801731641813593,2.5427332681925927,"seizure"
0.6973530276432571,3.586553854703773,"seizure"
3.8727820587365667,6.324682613733554,"seizure"
4.0132739780775175,6.141566116990408,"seizure"
3.9991885497632973,5.996030172968614,"seizure"
4.191557714198804,6.553251871310373,"seizure"
4.1307172872225095,7.257636936479648,"seizure"
4.7586823531869165,7.394688770334051,"seizure"
4.257661952942293,6.008804847813725,"seizure"
2.35205427032168,4.603738974813163,"seizure"
2.906154192918027,5.015359703450059,"seizure"
3.4816531217373328,5.615037233309643,"seizure"
3.8628931418740304,5.879895657316801,"seizure"
4.371487237372706,5.082572201658611,"seizure"
3.4809145793960177,6.501842881186031,"seizure"
5.262860683421995,8.88093003482598,"seizure"
5.976880415485045,9.349233284571799,"seizure"
6.177270961835477,9.603712592390323,"seizure"
7.5464761556644575,11.108277701521951,"seizure"
8.15685619323946,13.098004134005418,"seizure"
1.520535560740377,1.657260185729156,"seizure2"
1.2254858127225199,2.127698836384136,"seizure2"
1.2017648452010108,2.1795601204358412,"seizure2"
2.3340639125771876,2.5128977997328037,"seizure2"
2.4759001036479216,2.680441226000618,"seizure2"
3.1583246569236767,2.342960439154254,"seizure2"
1.9510879298831472,3.5654189543089334,"seizure2"
2.896931806995646,3.4477160192907186,"seizure2"
1.6242859463452994,4.474677725285468,"seizure2"
3.9259877147279667,2.516640484057794,"seizure2"
3.493543835832293,4.713715579215039,"seizure2"
4.700803814101618,3.9026993858771766,"seizure2"
3.7627761377054485,4.595959106518929,"seizure2"
4.43318642311873,2.9211338416024963,"seizure2"
5.728066894490894,3.5682730665015407,"seizure2"
